,Unnamed: 0,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code,quarter,days_multiplier,exposure_code,births_other,pop_other
2013,2054,South Dakota,2023,4,478.0,1225.0,288.0,283.0,494.0,507.0,699.0,1275.0,715.0,510.0,51.0,1435.0,141.0,1991.0,364.0,1481.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1,2023-07-01,2023-08-31,2023-07-01,,2023-Q3,1.010989010989011,1,364.0,25620.454834571017
2014,2055,South Dakota,2023,5,444.0,1128.0,271.0,288.0,423.0,440.0,682.0,1178.0,664.0,474.0,53.0,1300.0,156.0,1843.0,334.0,1369.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1,2023-09-01,2023-10-31,2023-09-01,,2023-Q3,1.0,1,334.0,25620.454834571017
2015,2056,South Dakota,2023,6,356.0,1139.0,303.0,272.0,448.0,463.0,607.0,1153.0,645.0,480.0,57.0,1256.0,146.0,1798.0,339.0,1318.0,171739.0673284106,4807.467087466186,131381.56127976702,9929.584126606378,25664.474226804123,145146.8010944191,27805.87735119127,25436.165258546505,52514.82523705639,35569.40777001469,59466.56302798719,85246.7539392522,87584.71995537466,60828.756328896816,54984.55273267143,55933.66840150101,1.0,1,2023-11-01,2023-12-31,2023-11-01,,2023-Q4,1.010989010989011,1,339.0,25620.454834571017
2016,2058,Tennessee,2016,1,4329.0,6857.0,1546.0,1800.0,3634.0,4029.0,3185.0,7008.0,5724.0,6537.0,2545.0,8486.0,1197.0,12732.0,504.0,6195.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-01-01,2016-02-29,2016-01-01,1.0,2016-Q1,1.0,0,504.0,55921.0
2017,2059,Tennessee,2016,2,4296.0,7115.0,1606.0,1828.0,3554.0,3927.0,3625.0,7468.0,5549.0,6340.0,2509.0,8782.0,1192.0,13017.0,534.0,6677.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-03-01,2016-04-30,2016-03-01,1.0,2016-Q1,1.010989010989011,0,534.0,55921.0
2018,2060,Tennessee,2016,3,4369.0,7438.0,1671.0,1771.0,3694.0,4192.0,3732.0,7738.0,5740.0,6661.0,2630.0,8939.0,1296.0,13478.0,613.0,6817.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-05-01,2016-06-30,2016-05-01,1.0,2016-Q2,1.010989010989011,0,613.0,55921.0
2019,2061,Tennessee,2016,4,4496.0,7979.0,1790.0,1943.0,4004.0,4461.0,3780.0,8085.0,6180.0,7119.0,2835.0,9481.0,1348.0,14265.0,601.0,7146.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-07-01,2016-08-31,2016-07-01,1.0,2016-Q3,1.010989010989011,0,601.0,55921.0
2020,2062,Tennessee,2016,5,4473.0,7671.0,1754.0,1889.0,3884.0,4229.0,3808.0,7817.0,6081.0,6749.0,2644.0,9343.0,1305.0,13898.0,606.0,7149.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-09-01,2016-10-31,2016-09-01,1.0,2016-Q3,1.0,0,606.0,55921.0
2021,2063,Tennessee,2016,6,4319.0,7248.0,1675.0,1759.0,3833.0,4165.0,3400.0,7379.0,5863.0,6567.0,2682.0,8744.0,1265.0,13242.0,551.0,6675.0,1301370.0,253514.0,915714.0,76221.0,55921.0,634147.0,667223.0,201336.0,417915.0,346154.0,335965.0,540042.0,761328.0,429099.0,451498.0,420773.0,0.0,0,2016-11-01,2016-12-31,2016-11-01,1.0,2016-Q4,1.010989010989011,0,551.0,55921.0
2022,2064,Tennessee,2017,1,4344.0,6839.0,1638.0,1765.0,3689.0,3948.0,3320.0,7093.0,5727.0,6528.0,2624.0,8457.0,1182.0,12821.0,558.0,6293.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-01-01,2017-02-28,2017-01-01,1.0,2017-Q1,0.989010989010989,0,558.0,57902.0
2023,2065,Tennessee,2017,2,3977.0,7070.0,1587.0,1668.0,3444.0,3893.0,3555.0,7210.0,5422.0,6102.0,2476.0,8415.0,1201.0,12634.0,542.0,6532.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-03-01,2017-04-30,2017-03-01,1.0,2017-Q1,1.010989010989011,0,542.0,57902.0
2024,2066,Tennessee,2017,3,4109.0,7461.0,1685.0,1722.0,3638.0,4015.0,3809.0,7618.0,5634.0,6230.0,2589.0,8793.0,1288.0,13255.0,585.0,7025.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-05-01,2017-06-30,2017-05-01,1.0,2017-Q2,1.010989010989011,0,585.0,57902.0
2025,2067,Tennessee,2017,4,4663.0,8132.0,1792.0,1875.0,4208.0,4594.0,3829.0,8068.0,6518.0,7002.0,2877.0,9691.0,1381.0,14587.0,638.0,7585.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-07-01,2017-08-31,2017-07-01,1.0,2017-Q3,1.010989010989011,0,638.0,57902.0
2026,2068,Tennessee,2017,5,4333.0,8084.0,1785.0,1835.0,3945.0,4401.0,3914.0,8080.0,6119.0,6756.0,2828.0,9394.0,1353.0,14202.0,627.0,7446.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-09-01,2017-10-31,2017-09-01,1.0,2017-Q3,1.0,0,627.0,57902.0
2027,2069,Tennessee,2017,6,4216.0,7408.0,1699.0,1767.0,3809.0,4049.0,3595.0,7508.0,5814.0,6331.0,2609.0,8863.0,1253.0,13323.0,598.0,6992.0,1310741.0,254809.0,919059.0,78971.0,57902.0,664999.0,645742.0,204690.0,418946.0,339931.0,347174.0,542343.0,768398.0,427851.0,460419.0,422471.0,0.0,0,2017-11-01,2017-12-31,2017-11-01,1.0,2017-Q4,1.010989010989011,0,598.0,57902.0
2028,2070,Tennessee,2018,1,3989.0,7059.0,1689.0,1667.0,3625.0,3981.0,3369.0,7154.0,5583.0,6319.0,2629.0,8291.0,1222.0,12737.0,595.0,6418.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-01-01,2018-02-28,2018-01-01,1.0,2018-Q1,0.989010989010989,0,595.0,60326.0
2029,2071,Tennessee,2018,2,4092.0,7323.0,1698.0,1569.0,3634.0,4027.0,3782.0,7474.0,5638.0,6249.0,2541.0,8775.0,1194.0,13113.0,603.0,6864.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-03-01,2018-04-30,2018-03-01,1.0,2018-Q1,1.010989010989011,0,603.0,60326.0
2030,2072,Tennessee,2018,3,3976.0,7581.0,1777.0,1703.0,3683.0,3967.0,3887.0,7672.0,5661.0,6066.0,2532.0,8862.0,1306.0,13334.0,634.0,7268.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-05-01,2018-06-30,2018-05-01,1.0,2018-Q2,1.010989010989011,0,634.0,60326.0
2031,2073,Tennessee,2018,4,4426.0,8000.0,1892.0,1778.0,4076.0,4521.0,3841.0,8064.0,6253.0,6670.0,2870.0,9355.0,1426.0,14318.0,667.0,7648.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-07-01,2018-08-31,2018-07-01,1.0,2018-Q3,1.010989010989011,0,667.0,60326.0
2032,2074,Tennessee,2018,5,4268.0,7698.0,1863.0,1740.0,3970.0,4134.0,3872.0,7740.0,6085.0,6422.0,2661.0,9247.0,1319.0,13829.0,602.0,7407.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-09-01,2018-10-31,2018-09-01,1.0,2018-Q3,1.0,0,602.0,60326.0
2033,2075,Tennessee,2018,6,4044.0,7354.0,1841.0,1631.0,3771.0,4127.0,3578.0,7383.0,5855.0,6117.0,2642.0,8631.0,1322.0,13239.0,644.0,7122.0,1322555.0,256232.0,924028.0,81969.0,60326.0,663782.0,658773.0,203904.0,433669.0,335973.0,349009.0,542317.0,780238.0,428330.0,468354.0,425871.0,0.0,0,2018-11-01,2018-12-31,2018-11-01,1.0,2018-Q4,1.010989010989011,0,644.0,60326.0
2034,2076,Tennessee,2019,1,3918.0,7110.0,1701.0,1666.0,3631.0,3951.0,3383.0,6956.0,5772.0,6263.0,2611.0,8240.0,1289.0,12729.0,589.0,6466.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-01-01,2019-02-28,2019-01-01,1.0,2019-Q1,0.989010989010989,0,589.0,62856.0
2035,2077,Tennessee,2019,2,3810.0,7159.0,1718.0,1548.0,3430.0,3880.0,3736.0,7311.0,5375.0,5944.0,2425.0,8400.0,1274.0,12687.0,588.0,6743.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-03-01,2019-04-30,2019-03-01,1.0,2019-Q1,1.010989010989011,0,588.0,62856.0
2036,2078,Tennessee,2019,3,3909.0,7485.0,1811.0,1648.0,3586.0,4112.0,3744.0,7518.0,5686.0,6180.0,2568.0,8616.0,1381.0,13205.0,640.0,7025.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-05-01,2019-06-30,2019-05-01,1.0,2019-Q2,1.010989010989011,0,640.0,62856.0
2037,2079,Tennessee,2019,4,4397.0,8070.0,1935.0,1759.0,4140.0,4417.0,4017.0,8032.0,6368.0,7032.0,2825.0,9336.0,1524.0,14402.0,717.0,7370.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,1.0,2019-Q3,1.010989010989011,0,717.0,62856.0
2038,2080,Tennessee,2019,5,4304.0,7842.0,1941.0,1762.0,4019.0,4266.0,3981.0,7902.0,6184.0,6909.0,2740.0,9158.0,1506.0,14087.0,683.0,7178.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,1.0,2019-Q3,1.0,0,683.0,62856.0
2039,2081,Tennessee,2019,6,4011.0,7278.0,1874.0,1740.0,3737.0,4100.0,3542.0,7201.0,5959.0,6714.0,2759.0,8339.0,1439.0,13163.0,626.0,6449.0,1333861.0,257347.0,928793.0,84865.0,62856.0,698299.0,635562.0,199453.0,422813.0,328232.0,383363.0,544936.0,788925.0,427647.0,476089.0,430125.0,0.0,0,2019-11-01,2019-12-31,2019-11-01,1.0,2019-Q4,1.010989010989011,0,626.0,62856.0
2040,2082,Tennessee,2020,1,3836.0,7051.0,1683.0,1672.0,3564.0,3786.0,3500.0,6903.0,5664.0,6196.0,2445.0,8078.0,1431.0,12570.0,616.0,6374.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-01-01,2020-02-29,2020-01-01,1.0,2020-Q1,1.0,0,616.0,64406.0
2041,2083,Tennessee,2020,2,3639.0,7137.0,1781.0,1623.0,3554.0,3667.0,3666.0,7037.0,5520.0,6070.0,2356.0,8169.0,1439.0,12557.0,593.0,6487.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-03-01,2020-04-30,2020-03-01,1.0,2020-Q1,1.010989010989011,0,593.0,64406.0
2042,2084,Tennessee,2020,3,3843.0,7342.0,1866.0,1587.0,3803.0,3752.0,3857.0,7311.0,5738.0,6222.0,2549.0,8422.0,1457.0,13051.0,623.0,6829.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-05-01,2020-06-30,2020-05-01,1.0,2020-Q2,1.010989010989011,0,623.0,64406.0
2043,2085,Tennessee,2020,4,4030.0,7840.0,1994.0,1742.0,4016.0,4004.0,4040.0,7707.0,6156.0,6746.0,2715.0,9017.0,1547.0,13864.0,585.0,7118.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,1.0,2020-Q3,1.010989010989011,0,585.0,64406.0
2044,2086,Tennessee,2020,5,3962.0,7548.0,1953.0,1873.0,3808.0,3917.0,3824.0,7505.0,5958.0,6591.0,2668.0,8623.0,1539.0,13463.0,633.0,6872.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,1.0,2020-Q3,1.0,0,633.0,64406.0
2045,2087,Tennessee,2020,6,3911.0,7310.0,1812.0,1751.0,3748.0,3820.0,3687.0,7069.0,5963.0,6388.0,2647.0,8293.0,1471.0,13033.0,622.0,6645.0,1353192.0,259119.0,940018.0,89649.0,64406.0,725511.0,627681.0,198420.0,431306.0,329109.0,394356.0,555262.0,797930.0,442932.0,475438.0,434822.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,1.0,2020-Q4,1.010989010989011,0,622.0,64406.0
2046,2088,Tennessee,2021,1,3614.0,6973.0,1767.0,1589.0,3619.0,3573.0,3541.0,6846.0,5506.0,6219.0,2413.0,8099.0,1321.0,12354.0,521.0,6135.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,1.0,2021-Q1,0.989010989010989,0,521.0,66213.0
2047,2089,Tennessee,2021,2,3694.0,7486.0,1956.0,1579.0,3518.0,3812.0,4185.0,7632.0,5502.0,6016.0,2415.0,8730.0,1374.0,13136.0,617.0,7120.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-03-01,2021-04-30,2021-03-01,1.0,2021-Q1,1.010989010989011,0,617.0,66213.0
2048,2090,Tennessee,2021,3,3649.0,7815.0,1949.0,1618.0,3649.0,3852.0,4248.0,7776.0,5636.0,6083.0,2446.0,8765.0,1559.0,13413.0,643.0,7330.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-05-01,2021-06-30,2021-05-01,1.0,2021-Q2,1.010989010989011,0,643.0,66213.0
2049,2091,Tennessee,2021,4,4079.0,8257.0,2164.0,1820.0,4008.0,4158.0,4445.0,8297.0,6200.0,6404.0,2693.0,9381.0,1751.0,14500.0,675.0,8096.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-07-01,2021-08-31,2021-07-01,1.0,2021-Q3,1.010989010989011,0,675.0,66213.0
2050,2092,Tennessee,2021,5,4089.0,8189.0,2063.0,1748.0,3977.0,4079.0,4469.0,8241.0,6096.0,6268.0,2628.0,9331.0,1712.0,14341.0,670.0,8073.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-09-01,2021-10-31,2021-09-01,1.0,2021-Q3,1.0,0,670.0,66213.0
2051,2093,Tennessee,2021,6,3958.0,7740.0,2089.0,1766.0,3846.0,3964.0,4156.0,7832.0,5952.0,6240.0,2570.0,8943.0,1696.0,13787.0,578.0,7547.0,1366567.0,258868.0,947671.0,93815.0,66213.0,749942.0,616625.0,196419.0,437958.0,328444.0,403746.0,563202.0,803365.0,444953.0,480276.0,441338.0,0.0,0,2021-11-01,2021-12-31,2021-11-01,1.0,2021-Q4,1.010989010989011,0,578.0,66213.0
2052,2094,Tennessee,2022,1,3566.0,7338.0,1940.0,1669.0,3606.0,3637.0,3884.0,7278.0,5565.0,5881.0,2373.0,8243.0,1694.0,12844.0,534.0,6963.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,0.0,0,2022-01-01,2022-02-28,2022-01-01,1.0,2022-Q1,0.989010989010989,0,534.0,68791.0
2053,2095,Tennessee,2022,2,3663.0,7725.0,1932.0,1638.0,3576.0,3789.0,4263.0,7752.0,5567.0,5796.0,2392.0,8584.0,1717.0,13320.0,627.0,7524.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,0.0,0,2022-03-01,2022-04-30,2022-03-01,1.0,2022-Q1,1.010989010989011,0,627.0,68791.0
2054,2096,Tennessee,2022,3,3587.0,7638.0,1951.0,1658.0,3500.0,3716.0,4261.0,7734.0,5439.0,5783.0,2250.0,8521.0,1749.0,13176.0,656.0,7393.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,0.0,0,2022-05-01,2022-06-30,2022-05-01,1.0,2022-Q2,1.010989010989011,0,656.0,68791.0
2055,2097,Tennessee,2022,4,4005.0,8443.0,2166.0,1901.0,3951.0,4080.0,4619.0,8481.0,6131.0,6335.0,2495.0,9467.0,1990.0,14614.0,662.0,8279.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,0.0,0,2022-07-01,2022-08-31,2022-07-01,1.0,2022-Q3,1.010989010989011,0,662.0,68791.0
2056,2098,Tennessee,2022,5,3817.0,7961.0,2166.0,1878.0,3856.0,3787.0,4361.0,8099.0,5842.0,6095.0,2369.0,9007.0,1925.0,13944.0,643.0,7849.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,1.0,0,2022-09-01,2022-10-31,2022-09-01,1.0,2022-Q3,1.0,0,643.0,68791.0
2057,2099,Tennessee,2022,6,4030.0,7947.0,2180.0,1855.0,3978.0,3921.0,4336.0,7953.0,6202.0,6338.0,2587.0,8898.0,1921.0,14157.0,751.0,7819.0,1388097.0,259503.0,960250.0,99553.0,68791.0,768413.0,619684.0,193313.0,448619.0,326391.0,419774.0,566384.0,821713.0,450896.0,488057.0,449144.0,1.0,0,2022-11-01,2022-12-31,2022-11-01,1.0,2022-Q4,1.010989010989011,0,751.0,68791.0
2058,2100,Tennessee,2023,1,3650.0,7624.0,2004.0,1695.0,3767.0,3758.0,3987.0,7508.0,5766.0,6054.0,2410.0,8458.0,1791.0,13275.0,616.0,7221.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,0,2023-01-01,2023-02-28,2023-01-01,,2023-Q1,0.989010989010989,0,616.0,71188.72194506152
2059,2101,Tennessee,2023,2,3630.0,7552.0,1981.0,1658.0,3622.0,3572.0,4231.0,7660.0,5501.0,5876.0,2278.0,8515.0,1740.0,13163.0,630.0,7287.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,1,2023-03-01,2023-04-30,2023-03-01,,2023-Q1,1.010989010989011,1,630.0,71188.72194506152
2060,2102,Tennessee,2023,3,3736.0,7924.0,2134.0,1745.0,3861.0,3720.0,4387.0,8031.0,5761.0,6213.0,2363.0,8854.0,1980.0,13792.0,595.0,7579.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,1,2023-05-01,2023-06-30,2023-05-01,,2023-Q2,1.010989010989011,1,595.0,71188.72194506152
2061,2103,Tennessee,2023,4,4024.0,8585.0,2320.0,1958.0,4128.0,3969.0,4780.0,8608.0,6318.0,6775.0,2513.0,9560.0,2177.0,14929.0,679.0,8154.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,1,2023-07-01,2023-08-31,2023-07-01,,2023-Q3,1.010989010989011,1,679.0,71188.72194506152
2062,2104,Tennessee,2023,5,3770.0,8011.0,2216.0,1842.0,3809.0,3803.0,4472.0,8130.0,5858.0,6440.0,2356.0,8914.0,2105.0,13992.0,617.0,7552.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,1,2023-09-01,2023-10-31,2023-09-01,,2023-Q3,1.0,1,617.0,71188.72194506152
2063,2105,Tennessee,2023,6,3780.0,7802.0,2120.0,1860.0,3917.0,3645.0,4184.0,7717.0,5984.0,6485.0,2420.0,8576.0,2061.0,13701.0,644.0,7216.0,1409966.2010051464,260139.55764714064,972995.9685376044,105641.95287533976,71469.37430716022,787338.938969947,622758.1753188729,190256.11559472352,459539.5155722695,324350.8326564041,436438.2831681304,569583.9777841698,840480.0487561694,456918.3774825656,495964.0607671422,457088.0656911483,1.0,1,2023-11-01,2023-12-31,2023-11-01,,2023-Q4,1.010989010989011,1,644.0,71188.72194506152
2064,2107,Texas,2016,1,20161.0,33307.0,8981.0,12202.0,16850.0,17536.0,15780.0,36132.0,26317.0,29194.0,7518.0,20902.0,29853.0,62449.0,4176.0,33255.0,5836104.0,759684.0,2175372.0,2469454.0,431594.0,3471812.0,2364292.0,1178164.0,1721424.0,1490189.0,1446326.0,2501532.0,3334572.0,1936409.0,2024742.0,1874953.0,0.0,0,2016-01-01,2016-02-29,2016-01-01,1.0,2016-Q1,1.0,0,4176.0,431594.0
2065,2108,Texas,2016,2,19430.0,34698.0,9289.0,11408.0,16428.0,17696.0,17790.0,37988.0,25429.0,28545.0,7600.0,22105.0,29255.0,63417.0,4457.0,34872.0,5836104.0,759684.0,2175372.0,2469454.0,431594.0,3471812.0,2364292.0,1178164.0,1721424.0,1490189.0,1446326.0,2501532.0,3334572.0,1936409.0,2024742.0,1874953.0,0.0,0,2016-03-01,2016-04-30,2016-03-01,1.0,2016-Q1,1.010989010989011,0,4457.0,431594.0
2066,2109,Texas,2016,3,19493.0,36103.0,9561.0,11514.0,17407.0,18158.0,17969.0,39059.0,26098.0,29793.0,7654.0,22692.0,30391.0,65157.0,4420.0,35364.0,5836104.0,759684.0,2175372.0,2469454.0,431594.0,3471812.0,2364292.0,1178164.0,1721424.0,1490189.0,1446326.0,2501532.0,3334572.0,1936409.0,2024742.0,1874953.0,0.0,0,2016-05-01,2016-06-30,2016-05-01,1.0,2016-Q2,1.010989010989011,0,4420.0,431594.0
2067,2110,Texas,2016,4,21744.0,38407.0,10131.0,12867.0,19002.0,19819.0,18484.0,41056.0,29226.0,33049.0,8642.0,23550.0,33565.0,70282.0,4525.0,37233.0,5836104.0,759684.0,2175372.0,2469454.0,431594.0,3471812.0,2364292.0,1178164.0,1721424.0,1490189.0,1446326.0,2501532.0,3334572.0,1936409.0,2024742.0,1874953.0,0.0,0,2016-07-01,2016-08-31,2016-07-01,1.0,2016-Q3,1.010989010989011,0,4525.0,431594.0
2068,2111,Texas,2016,5,21262.0,37678.0,10205.0,13024.0,18671.0,19295.0,18060.0,40235.0,28910.0,32897.0,8444.0,22933.0,33112.0,69145.0,4656.0,36248.0,5836104.0,759684.0,2175372.0,2469454.0,431594.0,3471812.0,2364292.0,1178164.0,1721424.0,1490189.0,1446326.0,2501532.0,3334572.0,1936409.0,2024742.0,1874953.0,0.0,0,2016-09-01,2016-10-31,2016-09-01,1.0,2016-Q3,1.0,0,4656.0,431594.0
